id,trial_nr,block_nr,reward_cue,reward_condition,cue_target_latency,correct_key_color,ma_condition,fb_correct,fb_flipped,last_fb_flipped,accuracy,rt,trial_in_block
16,249,3,1,0,1502,1,1,1,0,0,1,501,9
16,250,3,2,1,1501,1,1,1,0,0,1,499,10
16,251,3,1,0,1501,1,1,1,0,0,1,469,11
16,252,3,2,1,1501,1,1,1,0,0,1,496,12
16,253,3,1,0,1501,1,1,1,0,0,1,458,13
16,254,3,2,1,1501,1,1,1,0,0,1,421,14
16,255,3,1,0,1501,1,1,1,0,0,1,472,15
16,256,3,1,0,1501,1,1,0,0,0,0,586,16
16,257,3,1,0,1501,1,1,1,0,0,1,666,17
16,258,3,2,1,1502,1,1,1,0,0,1,672,18
16,259,3,1,0,1502,0,1,1,0,0,1,754,19
16,260,3,1,0,1502,1,1,1,0,0,1,626,20
16,261,3,1,0,1501,1,1,1,0,0,1,605,21
16,262,3,2,1,1501,1,1,1,0,0,1,524,22
16,263,3,1,0,1501,1,1,1,0,0,1,463,23
16,264,3,1,0,1501,0,1,1,0,0,1,625,24
16,265,3,1,0,1501,0,1,1,0,0,1,719,25
16,266,3,1,0,1501,0,1,0,0,0,0,534,26
16,267,3,2,1,1501,1,1,1,0,0,1,494,27
16,268,3,1,0,1501,0,1,1,0,0,1,520,28
16,269,3,1,0,1501,1,1,1,0,0,1,486,29
16,270,3,2,1,1501,0,1,0,0,0,0,731,30
16,271,3,2,1,1501,1,1,1,0,0,1,567,31
16,272,3,2,1,1501,0,1,1,0,0,1,354,32
16,273,3,1,0,1501,0,1,0,0,0,0,496,33
16,274,3,2,1,1501,1,1,1,0,0,1,654,34
16,275,3,2,1,1502,1,1,1,0,0,1,548,35
16,276,3,2,1,1501,0,1,1,0,0,1,540,36
16,277,3,1,0,1501,1,1,1,0,0,1,445,37
16,278,3,1,0,1501,0,1,1,0,0,1,839,38
16,279,3,1,0,1501,0,1,1,0,0,1,533,39
16,280,3,2,1,1502,1,1,1,0,0,1,455,40
16,281,3,2,1,1502,0,1,0,0,0,0,533,41
16,282,3,2,1,1501,0,1,1,0,0,1,594,42
16,283,3,2,1,1501,1,1,1,0,0,1,569,43
16,284,3,2,1,1501,0,1,1,0,0,1,554,44
16,285,3,2,1,1501,1,1,1,0,0,1,580,45
16,286,3,1,0,1501,1,1,1,0,0,1,705,46
16,287,3,1,0,1502,1,1,1,0,0,1,431,47
16,288,3,2,1,1501,0,1,1,0,0,1,486,48
16,289,3,2,1,1502,1,1,1,0,0,1,360,49
16,290,3,1,0,1502,0,1,1,0,0,1,702,50
16,291,3,2,1,1502,1,1,0,0,0,0,547,51
16,292,3,2,1,1501,1,1,1,0,0,1,515,52
16,293,3,1,0,1501,1,1,1,0,0,1,529,53
16,294,3,2,1,1501,0,1,1,0,0,1,531,54
16,295,3,1,0,1501,1,1,1,0,0,1,797,55
16,296,3,2,1,1501,0,1,1,0,0,1,817,56
16,297,3,1,0,1501,0,1,1,0,0,1,749,57
16,298,3,1,0,1502,0,1,1,0,0,1,695,58
16,299,3,1,0,1501,1,1,1,0,0,1,722,59
16,300,3,2,1,1501,0,1,1,0,0,1,575,60
16,301,3,2,1,1501,0,1,0,0,0,0,570,61
16,302,3,2,1,1501,1,1,1,0,0,1,518,62
16,303,3,2,1,1501,1,1,1,0,0,1,484,63
16,304,3,2,1,1502,0,1,1,0,0,1,497,64
16,305,3,1,0,1502,1,1,0,0,0,0,571,65
16,306,3,2,1,1502,1,1,1,0,0,1,496,66
16,307,3,2,1,1501,1,1,1,0,0,1,555,67
16,308,3,2,1,1501,0,1,1,0,0,1,455,68
16,309,3,1,0,1501,1,1,1,0,0,1,421,69
16,310,3,2,1,1501,1,1,1,0,0,1,466,70
16,311,3,1,0,1501,1,1,1,0,0,1,569,71
16,312,3,1,0,1502,0,1,1,0,0,1,830,72
16,313,3,2,1,1502,1,1,1,0,0,1,489,73
16,314,3,1,0,1501,0,1,1,0,0,1,750,74
16,315,3,2,1,1502,1,1,1,0,0,1,523,75
16,316,3,2,1,1501,1,1,1,0,0,1,589,76
16,317,3,1,0,1501,0,1,1,0,0,1,633,77
16,318,3,2,1,1501,1,1,1,0,0,1,525,78
16,319,3,2,1,1501,0,1,0,0,0,0,436,79
16,320,3,1,0,1501,1,1,1,0,0,1,756,80
16,321,3,1,0,1502,1,1,1,0,0,1,431,81
16,322,3,1,0,1502,1,1,1,0,0,1,555,82
16,323,3,1,0,1501,1,1,1,0,0,1,665,83
16,324,3,1,0,1502,1,1,1,0,0,1,504,84
16,325,3,2,1,1501,0,1,1,0,0,1,661,85
16,326,3,2,1,1501,1,1,1,0,0,1,526,86
16,327,3,2,1,1501,1,1,0,0,0,0,514,87
16,328,3,1,0,1501,1,1,1,0,0,1,523,88
16,329,3,1,0,1501,0,1,1,0,0,1,613,89
16,330,3,2,1,1501,0,1,1,0,0,1,730,90
16,331,3,1,0,1501,1,1,1,0,0,1,451,91
16,332,3,2,1,1501,1,1,1,0,0,1,639,92
16,333,3,2,1,1501,1,1,1,0,0,1,466,93
16,334,3,2,1,1501,1,1,1,0,0,1,589,94
16,335,3,1,0,1502,1,1,1,0,0,1,521,95
16,336,3,1,0,1501,0,1,1,0,0,1,586,96
16,337,3,2,1,1501,0,1,0,0,0,0,581,97
16,338,3,2,1,1501,0,1,0,0,0,0,542,98
16,339,3,2,1,1501,1,1,1,0,0,1,648,99
16,340,3,1,0,1502,1,1,1,0,0,1,520,100
16,341,3,1,0,1502,0,1,1,0,0,1,386,101
16,342,3,1,0,1501,1,1,1,0,0,1,457,102
16,343,3,2,1,1501,0,1,1,0,0,1,593,103
16,344,3,1,0,1501,0,1,1,0,0,1,657,104
16,345,3,2,1,1502,1,1,1,0,0,1,529,105
16,346,3,2,1,1503,0,1,1,0,0,1,662,106
16,347,3,2,1,1501,0,1,1,0,0,1,534,107
16,348,3,1,0,1502,0,1,0,0,0,0,497,108
16,349,3,1,0,1502,0,1,1,0,0,1,570,109
16,350,3,1,0,1501,1,1,0,0,0,0,567,110
16,351,3,1,0,1501,1,1,0,0,0,0,608,111
16,352,3,1,0,1501,0,1,0,0,0,0,593,112
16,353,3,2,1,1501,1,1,1,0,0,1,810,113
16,354,3,1,0,1501,0,1,1,0,0,1,545,114
16,355,3,1,0,1502,1,1,1,0,0,1,685,115
16,356,3,2,1,1502,1,1,1,0,0,1,564,116
16,357,3,1,0,1501,0,1,0,0,0,0,606,117
16,358,3,2,1,1501,0,1,0,0,0,0,607,118
16,359,3,1,0,1501,1,1,1,0,0,1,519,119
16,360,3,2,1,1502,0,1,1,0,0,1,546,120
16,361,4,2,1,1502,0,3,0,0,0,0,602,1
16,362,4,1,0,1501,0,3,0,1,0,1,578,2
16,363,4,2,1,1502,0,3,1,0,1,1,892,3
16,364,4,2,1,1501,0,3,0,0,0,0,634,4
16,365,4,1,0,1501,0,3,2,0,0,0,1013,5
16,366,4,2,1,1502,0,3,1,0,0,1,586,6
16,367,4,1,0,1501,1,3,1,0,0,1,530,7
16,368,4,2,1,1501,0,3,0,1,0,1,761,8
16,369,4,1,0,1501,1,3,1,0,1,1,616,9
16,370,4,1,0,1501,0,3,0,1,0,1,523,10
16,371,4,2,1,1502,0,3,0,0,1,0,747,11
16,372,4,2,1,1502,1,3,1,0,0,1,713,12
16,373,4,1,0,1501,1,3,1,0,0,1,511,13
16,374,4,1,0,1502,1,3,1,0,0,1,768,14
16,375,4,2,1,1501,0,3,1,0,0,1,651,15
16,376,4,2,1,1501,0,3,1,0,0,1,746,16
16,377,4,2,1,1502,0,3,1,0,0,1,585,17
16,378,4,1,0,1501,1,3,0,1,0,1,576,18
16,379,4,1,0,1501,1,3,1,0,1,1,586,19
16,380,4,1,0,1501,0,3,1,0,0,1,781,20
16,381,4,1,0,1501,0,3,1,0,0,1,723,21
16,382,4,1,0,1501,1,3,0,1,0,1,742,22
16,383,4,2,1,1501,0,3,1,0,1,1,669,23
16,384,4,1,0,1502,0,3,1,0,0,1,539,24
16,385,4,1,0,1501,0,3,0,0,0,0,666,25
16,386,4,2,1,1501,1,3,1,0,0,1,635,26
16,387,4,2,1,1501,0,3,1,0,0,1,512,27
16,388,4,2,1,1501,0,3,1,0,0,1,618,28
16,389,4,1,0,1502,0,3,0,1,0,1,590,29
16,390,4,2,1,1501,1,3,0,1,1,1,787,30
16,391,4,1,0,1501,1,3,0,1,1,1,807,31
16,392,4,2,1,1501,1,3,1,0,1,1,611,32
16,393,4,1,0,1502,0,3,1,0,0,1,715,33
16,394,4,2,1,1502,1,3,0,0,0,0,578,34
16,395,4,2,1,1501,0,3,0,1,0,1,703,35
16,396,4,1,0,1501,1,3,0,0,1,0,726,36
16,397,4,2,1,1501,0,3,1,0,0,1,619,37
16,398,4,2,1,1501,0,3,0,0,0,0,951,38
16,399,4,1,0,1502,1,3,0,1,0,1,601,39
16,400,4,2,1,1502,1,3,0,1,1,1,684,40
16,401,4,2,1,1501,1,3,0,0,1,0,643,41
16,402,4,1,0,1502,0,3,1,0,0,1,800,42
16,403,4,2,1,1501,1,3,1,0,0,1,698,43
16,404,4,2,1,1501,0,3,0,1,0,1,733,44
16,405,4,1,0,1502,1,3,1,0,1,1,585,45
16,406,4,2,1,1501,1,3,1,0,0,1,522,46
16,407,4,2,1,1501,0,3,0,1,0,1,653,47
16,408,4,1,0,1501,1,3,1,0,1,1,653,48
16,409,4,2,1,1501,0,3,0,1,0,1,628,49
16,410,4,1,0,1501,0,3,1,0,1,1,754,50
16,411,4,2,1,1501,1,3,1,0,0,1,587,51
16,412,4,1,0,1501,1,3,1,0,0,1,641,52
16,413,4,2,1,1501,1,3,0,1,0,1,583,53
16,414,4,1,0,1501,1,3,0,1,1,1,499,54
16,415,4,2,1,1501,0,3,1,0,1,1,631,55
16,416,4,1,0,1501,1,3,0,1,0,1,645,56
16,417,4,1,0,1501,1,3,1,0,1,1,833,57
16,418,4,2,1,1502,0,3,0,1,0,1,736,58
16,419,4,2,1,1501,1,3,0,1,1,1,675,59
16,420,4,1,0,1502,0,3,0,0,1,0,892,60
16,421,4,1,0,1502,0,3,0,0,0,0,738,61
16,422,4,2,1,1501,0,3,0,1,0,1,666,62
16,423,4,1,0,1502,1,3,0,1,1,1,755,63
16,424,4,1,0,1501,0,3,0,1,1,1,656,64
16,425,4,1,0,1501,0,3,1,0,1,1,654,65
16,426,4,1,0,1501,1,3,0,1,0,1,640,66
16,427,4,1,0,1501,0,3,1,0,1,1,839,67
16,428,4,2,1,1501,1,3,1,0,0,1,920,68
16,429,4,1,0,1502,1,3,1,0,0,1,593,69
16,430,4,1,0,1502,0,3,1,0,0,1,678,70
16,431,4,2,1,1501,0,3,0,0,0,0,892,71
16,432,4,2,1,1501,1,3,0,1,0,1,855,72
16,433,4,1,0,1501,1,3,0,1,1,1,587,73
16,434,4,1,0,1501,0,3,0,0,1,0,782,74
16,435,4,1,0,1502,0,3,1,0,0,1,662,75
16,436,4,1,0,1501,0,3,0,1,0,1,576,76
16,437,4,1,0,1502,0,3,1,0,1,1,552,77
16,438,4,1,0,1501,0,3,0,1,0,1,643,78
16,439,4,1,0,1501,0,3,1,0,1,1,680,79
16,440,4,2,1,1501,1,3,1,0,0,1,965,80
16,441,4,1,0,1501,0,3,1,0,0,1,528,81
16,442,4,1,0,1502,1,3,0,0,0,0,442,82
16,443,4,2,1,1501,0,3,1,0,0,1,658,83
16,444,4,2,1,1501,0,3,1,0,0,1,554,84
16,445,4,1,0,1501,0,3,0,1,0,1,774,85
16,446,4,1,0,1501,0,3,0,0,1,0,835,86
16,447,4,2,1,1501,0,3,1,0,0,1,525,87
16,448,4,1,0,1501,0,3,0,1,0,1,597,88
16,449,4,1,0,1501,1,3,0,0,1,0,534,89
16,450,4,2,1,1501,1,3,1,0,0,1,594,90
16,451,4,2,1,1501,0,3,0,1,0,1,641,91
16,452,4,2,1,1502,1,3,0,1,1,1,700,92
16,453,4,2,1,1501,0,3,1,0,1,1,629,93
16,454,4,1,0,1502,0,3,1,0,0,1,708,94
16,455,4,2,1,1501,1,3,1,0,0,1,536,95
16,456,4,2,1,1501,0,3,1,0,0,1,781,96
16,457,4,2,1,1501,0,3,0,1,0,1,692,97
16,458,4,2,1,1502,1,3,1,0,1,1,639,98
16,459,4,1,0,1501,1,3,1,0,0,1,597,99
16,460,4,1,0,1502,1,3,1,0,0,1,715,100
16,461,4,1,0,1502,1,3,1,0,0,1,579,101
16,462,4,1,0,1501,1,3,1,0,0,1,728,102
16,463,4,2,1,1501,0,3,1,0,0,1,721,103
16,464,4,1,0,1501,1,3,0,1,0,1,551,104
16,465,4,1,0,1501,0,3,1,0,1,1,732,105
16,466,4,2,1,1502,1,3,1,0,0,1,565,106
16,467,4,2,1,1501,1,3,1,0,0,1,544,107
16,468,4,1,0,1501,1,3,1,0,0,1,493,108
16,469,4,2,1,1502,0,3,1,0,0,1,590,109
16,470,4,1,0,1501,1,3,0,1,0,1,573,110
16,471,4,1,0,1501,1,3,0,1,1,1,713,111
16,472,4,2,1,1502,0,3,1,0,1,1,696,112
16,473,4,2,1,1502,0,3,0,1,0,1,550,113
16,474,4,1,0,1501,1,3,2,0,1,0,1011,114
16,475,4,2,1,1501,1,3,1,0,0,1,527,115
16,476,4,1,0,1502,1,3,1,0,0,1,446,116
16,477,4,2,1,1501,0,3,0,1,0,1,578,117
16,478,4,1,0,1501,0,3,1,0,1,1,820,118
16,479,4,2,1,1502,1,3,1,0,0,1,533,119
16,480,4,2,1,1502,0,3,1,0,0,1,691,120
16,481,5,1,0,1502,0,2,1,0,0,1,880,1
16,482,5,2,1,1502,0,2,0,0,0,0,493,2
16,483,5,2,1,1501,0,2,1,0,0,1,556,3
16,484,5,1,0,1502,1,2,0,0,0,0,630,4
16,485,5,1,0,1501,0,2,1,0,0,1,585,5
16,486,5,2,1,1502,1,2,0,1,0,1,567,6
16,487,5,2,1,1501,0,2,0,1,1,1,487,7
16,488,5,1,0,1502,0,2,0,1,1,1,655,8
16,489,5,2,1,1502,0,2,0,0,1,0,465,9
16,490,5,1,0,1501,1,2,1,0,0,1,573,10
16,491,5,2,1,1501,0,2,1,0,0,1,572,11
16,492,5,2,1,1501,0,2,0,0,0,0,690,12
16,493,5,2,1,1501,0,2,1,0,0,1,470,13
16,494,5,2,1,1501,0,2,1,0,0,1,582,14
16,495,5,1,0,1501,0,2,2,0,0,0,1011,15
16,496,5,2,1,1501,0,2,0,1,0,1,745,16
16,497,5,2,1,1501,0,2,0,0,1,0,567,17
16,498,5,2,1,1501,0,2,0,0,0,0,683,18
16,499,5,1,0,1501,1,2,0,0,0,0,494,19
16,500,5,1,0,1502,0,2,1,0,0,1,600,20
16,501,5,2,1,1501,0,2,1,0,0,1,697,21
16,502,5,2,1,1501,0,2,0,0,0,0,603,22
16,503,5,2,1,1501,1,2,0,0,0,0,753,23
16,504,5,2,1,1501,1,2,1,0,0,1,608,24
16,505,5,2,1,1501,0,2,0,0,0,0,591,25
16,506,5,2,1,1501,0,2,0,0,0,0,989,26
16,507,5,1,0,1502,1,2,0,1,0,1,645,27
16,508,5,1,0,1501,1,2,0,0,1,0,588,28
16,509,5,1,0,1501,1,2,1,0,0,1,604,29
16,510,5,1,0,1502,0,2,1,0,0,1,583,30
16,511,5,2,1,1502,1,2,1,0,0,1,596,31
16,512,5,1,0,1502,0,2,2,0,0,0,1011,32
16,513,5,1,0,1502,1,2,0,1,0,1,453,33
16,514,5,1,0,1501,1,2,1,0,1,1,723,34
16,515,5,1,0,1502,0,2,1,0,0,1,654,35
16,516,5,1,0,1501,1,2,1,0,0,1,688,36
16,517,5,2,1,1501,0,2,1,0,0,1,572,37
16,518,5,1,0,1501,1,2,0,0,0,0,670,38
16,519,5,2,1,1501,1,2,0,0,0,0,589,39
16,520,5,1,0,1501,1,2,1,0,0,1,486,40
16,521,5,2,1,1501,1,2,1,0,0,1,545,41
16,522,5,2,1,1501,1,2,1,0,0,1,451,42
16,523,5,2,1,1501,1,2,0,1,0,1,468,43
16,524,5,1,0,1501,0,2,1,0,1,1,559,44
16,525,5,2,1,1501,0,2,0,0,0,0,732,45
16,526,5,1,0,1502,1,2,0,1,0,1,552,46
16,527,5,2,1,1501,1,2,0,1,1,1,717,47
16,528,5,2,1,1501,1,2,0,0,1,0,585,48
16,529,5,1,0,1502,1,2,1,0,0,1,630,49
16,530,5,1,0,1501,1,2,1,0,0,1,525,50
16,531,5,2,1,1502,1,2,0,1,0,1,548,51
16,532,5,1,0,1501,1,2,1,0,1,1,798,52
16,533,5,2,1,1501,0,2,1,0,0,1,550,53
16,534,5,2,1,1501,1,2,1,0,0,1,502,54
16,535,5,2,1,1501,1,2,0,1,0,1,884,55
16,536,5,1,0,1502,1,2,0,1,1,1,742,56
16,537,5,1,0,1502,1,2,1,0,1,1,744,57
16,538,5,1,0,1502,0,2,0,1,0,1,588,58
16,539,5,1,0,1502,0,2,0,1,1,1,786,59
16,540,5,1,0,1501,1,2,1,0,1,1,752,60
16,541,5,1,0,1502,1,2,0,1,0,1,662,61
16,542,5,1,0,1501,1,2,0,0,1,0,808,62
16,543,5,2,1,1502,1,2,0,0,0,0,619,63
16,544,5,1,0,1501,1,2,1,0,0,1,629,64
16,545,5,2,1,1501,1,2,0,1,0,1,467,65
16,546,5,1,0,1502,0,2,0,1,1,1,495,66
16,547,5,2,1,1501,1,2,0,1,1,1,536,67
16,548,5,2,1,1502,1,2,1,0,1,1,385,68
16,549,5,2,1,1501,0,2,1,0,0,1,567,69
16,550,5,1,0,1501,1,2,0,1,0,1,586,70
16,551,5,1,0,1502,1,2,0,0,1,0,743,71
16,552,5,1,0,1501,0,2,0,0,0,0,636,72
16,553,5,1,0,1501,0,2,1,0,0,1,640,73
16,554,5,2,1,1501,0,2,0,0,0,0,759,74
16,555,5,1,0,1502,1,2,1,0,0,1,688,75
16,556,5,2,1,1501,1,2,1,0,0,1,549,76
16,557,5,2,1,1502,1,2,1,0,0,1,518,77
16,558,5,2,1,1501,1,2,0,1,0,1,592,78
16,559,5,2,1,1501,0,2,1,0,1,1,552,79
16,560,5,2,1,1501,1,2,0,1,0,1,709,80
16,561,5,2,1,1501,1,2,1,0,1,1,663,81
16,562,5,1,0,1502,1,2,0,1,0,1,883,82
16,563,5,2,1,1501,0,2,0,1,1,1,614,83
16,564,5,1,0,1501,0,2,1,0,1,1,810,84
16,565,5,1,0,1501,1,2,1,0,0,1,623,85
16,566,5,2,1,1501,1,2,1,0,0,1,754,86
16,567,5,1,0,1502,1,2,0,1,0,1,540,87
16,568,5,1,0,1502,0,2,0,0,1,0,649,88
16,569,5,2,1,1501,0,2,1,0,0,1,617,89
16,570,5,1,0,1501,1,2,1,0,0,1,656,90
16,571,5,1,0,1501,0,2,1,0,0,1,835,91
16,572,5,1,0,1501,0,2,0,0,0,0,786,92
16,573,5,2,1,1501,1,2,0,0,0,0,718,93
16,574,5,1,0,1502,0,2,0,0,0,0,533,94
16,575,5,2,1,1501,1,2,1,0,0,1,779,95
16,576,5,1,0,1501,0,2,1,0,0,1,668,96
16,577,5,2,1,1501,0,2,1,0,0,1,721,97
16,578,5,2,1,1501,0,2,0,1,0,1,616,98
16,579,5,2,1,1501,1,2,0,1,1,1,527,99
16,580,5,2,1,1501,1,2,1,0,1,1,674,100
16,581,5,1,0,1501,0,2,0,1,0,1,692,101
16,582,5,2,1,1501,0,2,1,0,1,1,622,102
16,583,5,2,1,1501,0,2,0,0,0,0,716,103
16,584,5,1,0,1501,1,2,1,0,0,1,777,104
16,585,5,2,1,1501,1,2,0,1,0,1,528,105
16,586,5,2,1,1501,0,2,1,0,1,1,516,106
16,587,5,1,0,1501,1,2,0,0,0,0,576,107
16,588,5,2,1,1502,1,2,0,1,0,1,725,108
16,589,5,2,1,1501,1,2,0,1,1,1,586,109
16,590,5,2,1,1501,1,2,0,1,1,1,513,110
16,591,5,2,1,1501,0,2,1,0,1,1,578,111
16,592,5,1,0,1501,0,2,1,0,0,1,902,112
16,593,5,2,1,1502,0,2,0,0,0,0,581,113
16,594,5,1,0,1501,0,2,0,1,0,1,512,114
16,595,5,1,0,1502,0,2,1,0,1,1,608,115
16,596,5,1,0,1501,0,2,0,1,0,1,753,116
16,597,5,2,1,1501,1,2,0,1,1,1,624,117
16,598,5,1,0,1501,1,2,1,0,1,1,532,118
16,599,5,1,0,1502,0,2,1,0,0,1,657,119
16,600,5,1,0,1501,0,2,0,1,0,1,817,120
16,601,6,2,1,1501,1,3,0,0,0,0,547,1
16,602,6,2,1,1501,1,3,0,1,0,1,522,2
16,603,6,1,0,1501,0,3,0,0,1,0,498,3
16,604,6,2,1,1502,1,3,0,0,0,0,711,4
16,605,6,1,0,1501,1,3,1,0,0,1,556,5
16,606,6,2,1,1501,1,3,1,0,0,1,571,6
16,607,6,1,0,1502,0,3,1,0,0,1,559,7
16,608,6,2,1,1501,1,3,1,0,0,1,676,8
16,609,6,1,0,1501,0,3,1,0,0,1,506,9
16,610,6,2,1,1502,0,3,0,0,0,0,623,10
16,611,6,1,0,1501,1,3,1,0,0,1,543,11
16,612,6,1,0,1501,1,3,0,1,0,1,543,12
16,613,6,1,0,1501,0,3,0,1,1,1,556,13
16,614,6,1,0,1501,0,3,0,0,1,0,521,14
16,615,6,2,1,1501,0,3,1,0,0,1,787,15
16,616,6,2,1,1501,1,3,0,1,0,1,695,16
16,617,6,1,0,1501,0,3,1,0,1,1,689,17
16,618,6,1,0,1502,1,3,1,0,0,1,686,18
16,619,6,2,1,1501,0,3,0,0,0,0,793,19
16,620,6,1,0,1501,1,3,1,0,0,1,549,20
16,621,6,2,1,1501,1,3,1,0,0,1,503,21
16,622,6,2,1,1501,0,3,0,1,0,1,745,22
16,623,6,2,1,1501,1,3,0,1,1,1,638,23
16,624,6,2,1,1501,1,3,1,0,1,1,567,24
16,625,6,1,0,1501,0,3,1,0,0,1,516,25
16,626,6,2,1,1501,1,3,1,0,0,1,581,26
16,627,6,1,0,1501,1,3,1,0,0,1,667,27
16,628,6,1,0,1501,1,3,1,0,0,1,529,28
16,629,6,2,1,1501,1,3,1,0,0,1,473,29
16,630,6,2,1,1501,0,3,1,0,0,1,539,30
16,631,6,1,0,1501,0,3,0,1,0,1,614,31
16,632,6,1,0,1501,0,3,0,0,1,0,858,32
16,633,6,2,1,1501,0,3,0,1,0,1,513,33
16,634,6,1,0,1501,0,3,0,0,1,0,734,34
16,635,6,2,1,1501,0,3,0,1,0,1,580,35
16,636,6,2,1,1502,0,3,0,1,1,1,476,36
16,637,6,2,1,1501,1,3,1,0,1,1,563,37
16,638,6,1,0,1501,0,3,1,0,0,1,616,38
16,639,6,2,1,1502,0,3,0,0,0,0,510,39
16,640,6,2,1,1502,1,3,1,0,0,1,541,40
16,641,6,2,1,1501,1,3,1,0,0,1,561,41
16,642,6,2,1,1502,0,3,0,1,0,1,491,42
16,643,6,1,0,1501,1,3,1,0,1,1,572,43
16,644,6,2,1,1501,0,3,0,1,0,1,563,44
16,645,6,1,0,1501,1,3,0,1,1,1,573,45
16,646,6,1,0,1501,1,3,0,0,1,0,890,46
16,647,6,1,0,1501,1,3,1,0,0,1,461,47
16,648,6,2,1,1501,1,3,1,0,0,1,584,48
16,649,6,1,0,1501,1,3,1,0,0,1,640,49
16,650,6,2,1,1501,1,3,0,1,0,1,555,50
16,651,6,2,1,1501,0,3,1,0,1,1,663,51
16,652,6,1,0,1502,1,3,1,0,0,1,501,52
16,653,6,2,1,1501,1,3,1,0,0,1,579,53
16,654,6,1,0,1501,1,3,0,1,0,1,601,54
16,655,6,1,0,1502,0,3,1,0,1,1,762,55
16,656,6,1,0,1501,1,3,1,0,0,1,484,56
16,657,6,1,0,1501,0,3,2,0,0,0,1011,57
16,658,6,2,1,1502,0,3,1,0,0,1,515,58
16,659,6,2,1,1502,1,3,1,0,0,1,496,59
16,660,6,1,0,1501,0,3,0,1,0,1,607,60
16,661,6,2,1,1501,1,3,0,0,1,0,527,61
16,662,6,2,1,1501,0,3,0,0,0,0,475,62
16,663,6,2,1,1501,1,3,1,0,0,1,555,63
16,664,6,2,1,1501,0,3,1,0,0,1,409,64
16,665,6,1,0,1502,0,3,0,0,0,0,705,65
16,666,6,1,0,1502,0,3,1,0,0,1,510,66
16,667,6,1,0,1502,0,3,0,1,0,1,356,67
16,668,6,1,0,1501,1,3,1,0,1,1,455,68
16,669,6,1,0,1501,1,3,1,0,0,1,488,69
16,670,6,1,0,1501,0,3,0,1,0,1,447,70
16,671,6,2,1,1502,1,3,1,0,1,1,584,71
16,672,6,2,1,1502,0,3,1,0,0,1,543,72
16,673,6,1,0,1502,1,3,1,0,0,1,588,73
16,674,6,1,0,1501,1,3,1,0,0,1,644,74
16,675,6,2,1,1501,1,3,0,1,0,1,760,75
16,676,6,1,0,1501,1,3,0,0,1,0,634,76
16,677,6,1,0,1502,0,3,0,0,0,0,521,77
16,678,6,2,1,1501,0,3,1,0,0,1,673,78
16,679,6,1,0,1501,0,3,1,0,0,1,675,79
16,680,6,1,0,1501,0,3,1,0,0,1,617,80
16,681,6,2,1,1502,0,3,1,0,0,1,445,81
16,682,6,1,0,1501,1,3,0,0,0,0,510,82
16,683,6,2,1,1501,0,3,0,0,0,0,509,83
16,684,6,1,0,1502,1,3,1,0,0,1,702,84
16,685,6,2,1,1501,1,3,1,0,0,1,420,85
16,686,6,2,1,1501,1,3,1,0,0,1,473,86
16,687,6,2,1,1501,0,3,1,0,0,1,595,87
16,688,6,2,1,1501,0,3,0,0,0,0,650,88
16,689,6,1,0,1501,0,3,0,0,0,0,675,89
16,690,6,1,0,1501,0,3,0,0,0,0,551,90
16,691,6,1,0,1501,1,3,0,0,0,0,630,91
16,692,6,1,0,1502,0,3,0,0,0,0,650,92
16,693,6,2,1,1502,1,3,0,1,0,1,560,93
16,694,6,2,1,1501,1,3,0,1,1,1,776,94
16,695,6,2,1,1501,0,3,0,0,1,0,911,95
16,696,6,2,1,1501,0,3,0,1,0,1,960,96
16,697,6,2,1,1502,1,3,1,0,1,1,857,97
16,698,6,2,1,1501,1,3,1,0,0,1,547,98
16,699,6,1,0,1502,1,3,1,0,0,1,668,99
16,700,6,1,0,1501,1,3,1,0,0,1,554,100
16,701,6,1,0,1501,1,3,0,1,0,1,552,101
16,702,6,1,0,1501,1,3,1,0,1,1,597,102
16,703,6,2,1,1501,1,3,0,1,0,1,693,103
16,704,6,2,1,1502,0,3,0,0,1,0,510,104
16,705,6,2,1,1502,1,3,1,0,0,1,613,105
16,706,6,2,1,1502,0,3,1,0,0,1,567,106
16,707,6,2,1,1501,1,3,1,0,0,1,686,107
16,708,6,1,0,1501,1,3,1,0,0,1,884,108
16,709,6,1,0,1501,1,3,1,0,0,1,604,109
16,710,6,2,1,1502,0,3,0,1,0,1,825,110
16,711,6,2,1,1502,0,3,1,0,1,1,771,111
16,712,6,2,1,1501,0,3,0,1,0,1,679,112
16,713,6,1,0,1501,0,3,0,1,1,1,801,113
16,714,6,2,1,1501,0,3,1,0,1,1,835,114
16,715,6,1,0,1501,0,3,1,0,0,1,645,115
16,716,6,2,1,1502,0,3,0,1,0,1,664,116
16,717,6,2,1,1501,0,3,0,1,1,1,626,117
16,718,6,2,1,1501,0,3,1,0,1,1,550,118
16,719,6,2,1,1501,0,3,0,1,0,1,579,119
16,720,6,1,0,1502,0,3,1,0,1,1,503,120
16,721,7,2,1,1501,0,2,1,0,0,1,546,1
16,722,7,1,0,1502,1,2,0,1,0,1,525,2
16,723,7,1,0,1501,0,2,1,0,1,1,558,3
16,724,7,2,1,1502,0,2,0,1,0,1,996,4
16,725,7,2,1,1502,1,2,0,1,1,1,501,5
16,726,7,1,0,1501,1,2,1,0,1,1,522,6
16,727,7,2,1,1502,0,2,0,1,0,1,506,7
